1927.4284634925775,0.518826,0.7144746022751366,518826.0
1430.5128388527287,0.69905,0.5302739432086403,699050.0
1430.5128388527287,0.69905,0.5302739432086403,699050.0
1430.5128388527287,0.69905,0.5302739432086403,699050.0
2861.0256777054574,0.349525,0.5302739432086403,349525.0
7450.621009261122,0.134217,0.5302763137307495,134217.0
2543.1315104166665,0.393216,0.5302734375,393216.0
635.7828776041666,1.572864,0.5302734375,1572864.0
782.5020032051282,1.277952,0.6346153846153846,1277952.0
1403.1070402298851,0.712704,0.8620689655172413,712704.0
1403.1070402298851,0.712704,0.4927404718693285,712704.0
1403.1070402298851,0.712704,0.4927404718693285,712704.0
3130.0080128205127,0.319488,0.6526442307692307,319488.0
